id_cliente,evasao,genero,idoso,tem_parceiro,tem_dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,valor_total,valor_diario
0327wfzsy,False,male,False,True,True,39,True,True,fiber optic,False,False,True,False,True,True,one year,False,electronic check,100.0,3835.55,3.33
0328grpmv,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,70.1,70.1,2.34
0328ibupk,False,female,False,True,True,51,False,False,dsl,True,False,False,True,False,False,two year,False,bank transfer automatic,34.2,1782.0,1.14
0329gtiaj,True,female,False,False,False,3,True,False,fiber optic,False,True,False,True,True,True,month,True,electronic check,97.9,315.3,3.26
0330bgyze,False,male,False,True,False,60,True,True,fiber optic,False,True,True,False,True,True,one year,False,bank transfer automatic,102.5,6157.6,3.42
0330ivzha,True,female,False,True,False,5,True,False,fiber optic,False,False,False,False,False,False,month,False,electronic check,69.95,330.15,2.33
0334gddso,True,male,True,False,False,3,True,True,fiber optic,False,True,False,False,False,False,month,True,electronic check,81.35,233.7,2.71
0334zfjsr,False,female,False,True,False,55,True,True,dsl,True,True,False,True,False,False,one year,True,credit card automatic,66.05,3462.1,2.2
0336kxkfk,False,male,False,False,False,72,False,False,dsl,True,False,True,True,True,True,two year,True,credit card automatic,61.2,4390.25,2.04
0336pikei,False,male,True,True,False,72,True,False,dsl,True,True,True,True,True,False,two year,False,bank transfer automatic,74.4,5360.75,2.48
0337cnpze,True,female,False,False,False,41,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,106.3,4443.45,3.54
0343qluzp,False,male,False,False,False,60,False,False,dsl,True,True,True,False,False,False,two year,False,bank transfer automatic,39.6,2424.5,1.32
0345hkjvm,True,female,False,False,False,6,True,False,fiber optic,False,False,False,False,True,True,month,False,electronic check,89.3,577.6,2.98
0345xmmug,False,female,False,True,False,46,True,True,fiber optic,False,True,True,True,True,True,two year,True,credit card automatic,108.9,4854.3,3.63
0347ubkuz,False,female,False,False,False,15,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.9,320.45,0.66
0348sdkol,True,female,False,True,False,58,True,True,fiber optic,False,False,True,True,True,True,month,True,credit card automatic,102.1,5885.4,3.4
0354vxmjc,False,male,False,True,True,23,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.6,426.65,0.65
0354wyrok,True,female,True,True,True,31,True,False,fiber optic,False,False,True,True,True,True,month,True,electronic check,98.9,2911.3,3.3
0356erhvt,False,male,False,True,False,11,True,False,dsl,False,False,False,False,False,False,month,True,bank transfer automatic,45.9,521.9,1.53
0356obmac,False,female,True,False,False,56,True,True,fiber optic,False,True,True,True,True,False,two year,True,bank transfer automatic,99.9,5706.3,3.33
0357nvcri,False,female,False,False,True,25,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,20.05,471.7,0.67
0361hjrdx,False,female,False,False,False,68,False,False,dsl,True,True,True,True,True,True,two year,False,credit card automatic,64.35,4539.6,2.15
0362raoqo,False,female,False,False,False,40,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.65,830.25,0.65
0362zbzwj,True,male,False,False,False,36,True,True,fiber optic,False,False,False,False,False,True,month,True,electronic check,84.9,3067.2,2.83
0363qjvfx,True,male,False,False,False,32,True,True,fiber optic,True,True,False,True,True,True,month,True,credit card automatic,108.15,3432.9,3.6
0363svhyr,False,male,False,True,True,71,True,True,dsl,True,True,True,True,True,True,two year,False,bank transfer automatic,86.85,6263.8,2.9
0365bzuwy,False,male,False,True,False,17,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,102.55,1742.5,3.42
0365gxezs,False,male,False,True,False,18,True,False,fiber optic,False,False,True,True,False,False,month,False,electronic check,78.2,1468.75,2.61
0365trtpy,False,female,False,False,False,37,True,True,fiber optic,True,True,True,False,False,False,month,False,bank transfer automatic,91.2,3382.3,3.04
0366nqshs,False,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.35,46.35,0.65
0369zgovk,False,female,False,True,True,28,True,False,fiber optic,False,False,False,False,False,False,one year,True,bank transfer automatic,70.4,1992.2,2.35
0373aivnj,False,male,False,False,False,9,False,False,dsl,True,True,True,False,False,False,one year,False,mailed check,39.55,373.0,1.32
0374aacsz,False,female,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month,False,electronic check,50.15,50.15,1.67
0374fiuca,False,male,False,True,False,65,True,False,no,False,False,False,False,False,False,two year,True,credit card automatic,20.4,1414.45,0.68
0374ioegq,False,female,False,False,False,3,True,False,dsl,False,False,False,False,False,False,month,False,electronic check,44.6,122.7,1.49
0375hvgxo,True,female,False,False,False,1,False,False,dsl,False,False,False,False,True,False,month,True,electronic check,34.7,34.7,1.16
0376oiwme,False,male,False,True,False,36,True,False,fiber optic,True,False,False,False,True,True,month,True,electronic check,93.6,3366.05,3.12
0376ymcjc,True,male,False,False,False,23,True,True,fiber optic,False,False,False,True,True,False,month,True,electronic check,90.6,1943.2,3.02
0377jbkkt,False,male,False,True,True,22,True,False,dsl,True,True,False,True,False,False,month,True,mailed check,57.95,1271.8,1.93
0378cjkpv,False,female,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card automatic,112.1,7965.95,3.74
0378nhqxu,True,female,False,True,True,17,True,True,fiber optic,False,False,True,False,True,False,month,False,electronic check,88.25,1460.65,2.94
0378tovms,True,female,False,False,False,3,True,False,fiber optic,False,False,False,True,False,True,month,False,electronic check,85.8,272.2,2.86
0378xszpu,True,male,False,True,False,58,True,False,dsl,True,True,True,False,False,False,one year,False,credit card automatic,60.3,3563.8,2.01
0379djqhr,False,male,False,True,True,67,True,False,dsl,True,True,True,False,True,True,two year,False,credit card automatic,81.35,5398.6,2.71
0380neavx,False,male,True,False,False,34,True,False,fiber optic,False,True,True,False,True,True,one year,True,electronic check,99.85,3343.15,3.33
0380zcsbi,False,male,False,False,False,10,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,20.0,198.7,0.67
0383cldda,False,female,False,False,False,69,True,True,dsl,True,False,True,True,True,True,two year,True,credit card automatic,85.35,5897.4,2.85
0384lpite,False,male,False,False,False,40,False,False,dsl,True,True,True,False,True,True,one year,False,credit card automatic,62.05,2511.55,2.07
0384rvbpi,False,male,False,False,False,20,True,False,dsl,True,False,True,False,False,True,month,False,credit card automatic,64.4,1398.6,2.15
0386cwrgm,False,female,False,True,True,46,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.4,967.85,0.65
0388eopex,True,female,False,True,False,2,True,False,fiber optic,True,False,False,False,False,False,month,True,electronic check,74.4,139.4,2.48
0390dcfdq,True,female,True,True,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,mailed check,70.45,70.45,2.35
0392bziuw,False,female,False,True,False,72,True,True,fiber optic,True,False,True,False,True,True,two year,True,credit card automatic,105.0,7589.8,3.5
0394yondk,False,male,False,True,True,70,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,25.15,1790.15,0.84
0396hujbp,False,female,False,False,False,2,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.3,44.4,0.64
0396ukgai,False,male,False,False,True,23,True,False,dsl,False,True,False,True,False,False,month,True,bank transfer automatic,55.3,1284.2,1.84
0396ychwo,False,male,False,True,False,36,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,95.4,3474.2,3.18
0397gzbbc,True,male,True,True,False,59,True,True,fiber optic,False,False,False,False,True,True,month,True,bank transfer automatic,93.85,5574.75,3.13
0397zxwqf,False,male,False,False,False,67,True,False,no,False,False,False,False,False,False,two year,False,bank transfer automatic,20.5,1430.95,0.68
0401wdbxm,False,male,False,True,True,72,True,True,fiber optic,True,False,True,False,True,True,two year,True,bank transfer automatic,105.55,7542.25,3.52
0402cqajn,True,female,False,False,False,37,True,True,fiber optic,False,True,True,False,True,True,month,True,bank transfer automatic,101.9,3545.35,3.4
0402oamen,False,female,False,True,True,72,True,True,no,False,False,False,False,False,False,two year,False,bank transfer automatic,24.45,1709.1,0.81
0404ahasp,False,male,False,True,False,72,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.7,1421.9,0.66
0404swrvg,True,male,False,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,74.4,229.55,2.48
0406bpdvr,True,female,True,True,False,54,True,True,fiber optic,False,True,False,False,True,True,one year,True,credit card automatic,101.5,5373.1,3.38
0407bdjkb,True,male,False,True,False,60,True,True,fiber optic,False,True,True,False,True,False,month,True,electronic check,95.75,5742.9,3.19
0409wtmpl,False,female,False,True,False,58,True,True,fiber optic,True,True,True,False,True,True,one year,True,credit card automatic,110.65,6526.65,3.69
0410ipfty,False,female,False,True,False,31,True,False,fiber optic,False,True,False,False,False,True,month,True,bank transfer automatic,83.85,2674.15,2.79
0411ezjze,False,female,False,False,False,3,True,True,dsl,False,False,False,False,True,False,month,True,electronic check,60.25,170.5,2.01
0412uccnp,False,male,False,False,False,55,True,False,dsl,True,False,True,True,False,False,two year,True,electronic check,59.2,3175.85,1.97
0415mosgf,True,female,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month,False,mailed check,44.4,44.4,1.48
0419yaapx,False,male,False,True,False,49,True,False,fiber optic,False,True,False,False,True,False,month,True,credit card automatic,85.3,4297.95,2.84
0420bwtpw,True,male,False,False,True,8,False,False,dsl,False,False,False,False,False,False,month,False,mailed check,25.5,215.2,0.85
0420hlgxf,False,female,True,False,False,39,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,99.75,4036.0,3.33
0420txvsg,False,male,False,True,False,66,True,True,dsl,True,True,True,False,False,False,two year,True,credit card automatic,66.1,4428.45,2.2
0422ohqhq,False,female,False,True,True,15,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.55,295.95,0.69
0422uxfap,False,female,False,True,False,51,True,True,fiber optic,False,False,True,False,True,True,one year,True,electronic check,98.85,4947.55,3.29
0423udijq,False,male,True,False,False,9,True,False,dsl,False,False,False,True,False,False,month,False,mailed check,49.2,447.9,1.64
0426tirne,True,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,mailed check,20.9,20.9,0.7
0428axxlj,False,male,False,False,False,25,True,False,no,False,False,False,False,False,False,one year,True,bank transfer automatic,19.5,516.3,0.65
0428ikycp,False,male,False,True,False,22,True,False,fiber optic,False,False,True,False,True,False,month,True,bank transfer automatic,87.0,1850.65,2.9
0430ihcdj,False,male,False,False,False,15,True,True,dsl,False,False,False,False,False,False,month,True,electronic check,49.0,749.25,1.63
0431apwvy,True,female,False,True,True,28,True,False,fiber optic,False,False,False,False,True,True,one year,True,bank transfer automatic,90.1,2598.95,3.0
0432cajzv,False,male,False,False,False,3,True,False,fiber optic,False,False,False,False,True,True,month,False,mailed check,90.7,237.65,3.02
0434csfon,False,female,False,True,False,47,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,100.5,4707.1,3.35
0436twffz,False,female,False,False,False,67,True,True,dsl,True,False,True,True,True,True,two year,True,mailed check,85.25,5714.2,2.84
0439ifyun,False,female,True,False,False,18,True,False,fiber optic,False,True,False,False,False,False,month,True,electronic check,74.7,1294.6,2.49
0440ekdcf,False,male,False,True,False,62,True,False,dsl,False,True,True,True,False,False,two year,True,credit card automatic,60.15,3753.2,2.0
0440mogpm,False,female,False,False,False,41,True,True,dsl,False,True,True,False,True,True,one year,True,electronic check,80.55,3263.9,2.69
0440qexbz,False,female,False,False,False,44,True,True,dsl,False,False,False,False,False,False,month,True,mailed check,50.15,2139.1,1.67
0440uedai,False,female,False,False,False,53,True,False,fiber optic,False,True,True,True,False,True,one year,True,credit card automatic,94.45,5042.75,3.15
0442tdyuo,False,male,False,True,False,48,True,False,no,False,False,False,False,False,False,two year,True,mailed check,20.05,1036.0,0.67
0442zxkvs,False,female,True,True,False,54,True,True,fiber optic,True,True,True,True,True,True,one year,True,bank transfer automatic,115.6,6431.05,3.85
0447bemng,True,female,False,True,False,48,False,False,dsl,True,False,True,False,False,True,month,True,bank transfer automatic,45.3,2145.0,1.51
0447rxsgd,False,male,False,False,False,24,True,True,fiber optic,False,True,False,False,True,True,month,True,bank transfer automatic,99.65,2404.85,3.32
0448yznze,False,male,True,True,False,27,True,True,fiber optic,False,True,True,False,False,True,month,True,electronic check,95.55,2510.2,3.19
